Sede;Nit;"Razón Social";Radicado;Factura;"Fecha Radicación";"Valor Factura";"Total Glosado";"Total a Favor";"Total en Contra";"Pendiente por Resolver"
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274614";18/07/2011;81620,00;1310,00;1310,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000273289";18/07/2011;67220,00;2029,00;2029,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000273276";18/07/2011;136380,00;5169,00;5169,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274362";18/07/2011;31920,00;270,00;270,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274452";18/07/2011;246260,00;23290,00;23290,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274141";18/07/2011;291880,00;46995,00;14211,00;32784,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000275695";18/07/2011;33900,00;270,00;270,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274835";18/07/2011;44060,00;410,00;410,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000270660";18/07/2011;32430,00;680,00;680,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000272926";18/07/2011;142430,00;2439,00;2439,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274812";18/07/2011;94406,00;680,00;680,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274967";18/07/2011;33920,00;420,00;420,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274972";18/07/2011;34920,00;820,00;820,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000275319";18/07/2011;113690,00;6840,00;6840,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000270401";18/07/2011;161120,00;42974,00;15036,00;27938,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000272204";18/07/2011;312640,00;255520,00;75109,00;180411,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000273879";18/07/2011;395850,00;58960,00;40358,00;18602,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000275460";18/07/2011;33920,00;420,00;420,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000275104";18/07/2011;57550,00;410,00;410,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000275692";18/07/2011;37060,00;270,00;270,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000270780";18/07/2011;31920,00;270,00;270,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000273109";18/07/2011;552520,00;54024,00;22110,00;31914,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274443";18/07/2011;545026,00;15209,00;6157,00;9052,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000275132";18/07/2011;35000,00;680,00;680,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000275249";18/07/2011;83120,00;820,00;820,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274136";18/07/2011;47770,00;6840,00;6840,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274473";18/07/2011;51290,00;820,00;820,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000271926";18/07/2011;125310,00;43870,00;13411,00;30459,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000272786";18/07/2011;131560,00;1349,00;1349,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000273361";18/07/2011;31900,00;31900,00;9251,00;22649,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000273751";18/07/2011;171880,00;1380,00;1380,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274788";18/07/2011;72570,00;680,00;680,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000273878";18/07/2011;31900,00;270,00;270,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000273775";18/07/2011;282470,00;191180,00;56607,00;134573,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274886";18/07/2011;124400,00;124400,00;36076,00;88324,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274678";18/07/2011;142040,00;39759,00;11821,00;27938,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000270800";18/07/2011;39460,00;39460,00;11443,00;28017,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274740";18/07/2011;69700,00;270,00;270,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000272296";18/07/2011;84750,00;410,00;410,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000273583";18/07/2011;93720,00;1230,00;1230,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000273640";18/07/2011;31670,00;410,00;410,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274080";18/07/2011;32000,00;410,00;410,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000270240";18/07/2011;51250,00;2190,00;2190,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000275057";18/07/2011;64920,00;270,00;270,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000275243";18/07/2011;53130,00;410,00;410,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000273148";18/07/2011;31920,00;270,00;270,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274579";18/07/2011;56520,00;270,00;270,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000272308";18/07/2011;491640,00;33099,00;33099,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274323";18/07/2011;92990,00;44130,00;13671,00;30459,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274647";18/07/2011;67300,00;1640,00;1640,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000270397";18/07/2011;161720,00;1500,00;1500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000273141";18/07/2011;93930,00;270,00;270,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000270255";18/07/2011;157890,00;157890,00;45788,00;112102,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000273001";18/07/2011;418480,00;169626,00;54485,00;115141,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000270026";18/07/2011;786340,00;288760,00;91600,00;197160,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000270775";18/07/2011;311186,00;3530,00;3530,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274643";18/07/2011;71100,00;1090,00;1090,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000270372";18/07/2011;31920,00;150,00;150,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000270432";18/07/2011;613250,00;176024,00;61906,00;114118,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000273133";18/07/2011;173970,00;820,00;820,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16482;"F1 0000274628";18/07/2011;55650,00;410,00;410,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16483;"F1 0000274945";19/07/2011;1838590,00;1541310,00;25950,00;1515360,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16483;"F1 0000274956";19/07/2011;1838590,00;1541310,00;25950,00;1515360,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16483;"F1 0000274925";19/07/2011;459376,00;86135,00;7000,00;79135,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16483;"F1 0000274941";19/07/2011;1469166,00;14310,00;5023,00;9287,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16483;"F1 0000275682";19/07/2011;187900,00;16500,00;16500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16483;"F1 0000275275";19/07/2011;590606,00;18845,00;5756,00;13089,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16483;"F1 0000274980";19/07/2011;859706,00;3690,00;3690,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16483;"F1 0000271640";19/07/2011;461662,00;14270,00;3766,00;10504,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16484;"F1 0000270627";19/07/2011;99060,00;12330,00;12330,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16583;"F1 0000278116";10/08/2011;3040180,00;2104740,00;610375,00;1494365,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16584;"F1 0000265321";10/08/2011;2468676,00;109406,00;77953,00;31453,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16584;"F1 0000277069";10/08/2011;4083105,00;450008,00;38955,00;411053,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16584;"F1 0000281187";10/08/2011;1221848,00;568440,00;164848,00;403592,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16584;"F1 0000281186";10/08/2011;1384848,00;1189330,00;460635,00;728695,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16584;"F1 0000275932";10/08/2011;3246966,00;268870,00;261057,00;7813,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16585;"F1 0000280446";10/08/2011;188560,00;17160,00;17160,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16585;"F1 0000280463";10/08/2011;183335,00;3597,00;3597,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16585;"F1 0000277542";10/08/2011;312041,00;869,00;869,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16585;"F1 0000277476";10/08/2011;545815,00;196016,00;70900,00;125116,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16586;"F1 0000280373";10/08/2011;1122990,00;132000,00;38280,00;93720,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16586;"F1 0000278663";10/08/2011;957650,00;112550,00;11870,00;100680,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16586;"F1 0000276538";10/08/2011;613200,00;613200,00;9072,00;604128,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16586;"F1 0000280752";10/08/2011;177144,00;22143,00;6421,00;15722,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16586;"F1 0000277579";10/08/2011;423258,00;22143,00;22143,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16586;"F1 0000280916";10/08/2011;752796,00;250932,00;72770,00;178162,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16586;"F1 0000277636";10/08/2011;1996280,00;1257970,00;138882,00;1119088,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16586;"F1 0000279975";10/08/2011;99363,00;12870,00;3732,00;9138,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16586;"F1 0000280599";10/08/2011;479655,00;173187,00;0,00;173187,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16586;"F1 0000277155";10/08/2011;1446525,00;1446525,00;419492,00;1027033,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16586;"F1 0000280692";10/08/2011;1332672,00;1288672,00;62944,00;1225728,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16586;"F1 0000280462";10/08/2011;4724490,00;4724490,00;2444555,00;2279935,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16586;"F1 0000277696";10/08/2011;333221,00;30960,00;30960,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16586;"F1 0000278524";10/08/2011;1446525,00;1446525,00;419492,00;1027033,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16586;"F1 0000277513";10/08/2011;2661816,00;119512,00;34658,00;84854,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16586;"F1 0000277475";10/08/2011;3256804,00;1872640,00;29120,00;1843520,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16586;"F1 0000281102";10/08/2011;26250,00;20080,00;5823,00;14257,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16586;"F1 0000280746";10/08/2011;325655,00;325655,00;4293,00;321362,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000275792";01/11/2011;391960,00;34560,00;10022,00;24538,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277870";01/11/2011;2666828,00;446607,00;129516,00;317091,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277624";01/11/2011;651159,00;152059,00;44097,00;107962,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276047";01/11/2011;654458,00;145298,00;42136,00;103162,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276016";01/11/2011;4245436,00;495680,00;143747,00;351933,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276334";01/11/2011;838742,00;82343,00;23879,00;58464,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278939";01/11/2011;837362,00;44520,00;12911,00;31609,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277238";01/11/2011;6780918,00;4121467,00;1195225,00;2926242,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000275983";01/11/2011;785928,00;143328,00;41565,00;101763,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000275958";01/11/2011;242480,00;14580,00;4228,00;10352,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278745";01/11/2011;688993,00;202823,00;58819,00;144004,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276043";01/11/2011;631618,00;154318,00;44752,00;109566,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277575";01/11/2011;1132817,00;74983,00;21745,00;53238,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000279472";01/11/2011;1119444,00;7600,00;2204,00;5396,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278903";01/11/2011;620397,00;153297,00;44456,00;108841,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278234";01/11/2011;580270,00;56600,00;16414,00;40186,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277929";01/11/2011;1406880,00;50952,00;14776,00;36176,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278288";01/11/2011;1523504,00;3762,00;3762,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277687";01/11/2011;771929,00;55260,00;16025,00;39235,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277563";01/11/2011;3833050,00;1177280,00;341411,00;835869,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000275935";01/11/2011;952746,00;7600,00;2204,00;5396,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278975";01/11/2011;740562,00;31860,00;9239,00;22621,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276049";01/11/2011;257132,00;135032,00;39159,00;95873,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276391";01/11/2011;678834,00;21300,00;6177,00;15123,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277634";01/11/2011;678037,00;136437,00;39567,00;96870,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276508";01/11/2011;1691357,00;69300,00;20097,00;49203,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000279469";01/11/2011;390417,00;29777,00;8635,00;21142,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278747";01/11/2011;693155,00;173365,00;50276,00;123089,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277225";01/11/2011;1269386,00;12810,00;3715,00;9095,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276429";01/11/2011;700448,00;147598,00;42803,00;104795,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278182";01/11/2011;126223,00;7600,00;2204,00;5396,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277884";01/11/2011;471837,00;24010,00;6963,00;17047,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278311";01/11/2011;1054101,00;98551,00;28580,00;69971,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278743";01/11/2011;655947,00;157947,00;45805,00;112142,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277901";01/11/2011;407165,00;15700,00;4553,00;11147,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276390";01/11/2011;720074,00;123774,00;35894,00;87880,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277582";01/11/2011;1288710,00;24080,00;6983,00;17097,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276017";01/11/2011;1045906,00;108200,00;31378,00;76822,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276318";01/11/2011;479460,00;41200,00;11948,00;29252,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000279070";01/11/2011;425084,00;23414,00;6790,00;16624,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276333";01/11/2011;988239,00;293229,00;85036,00;208193,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277162";01/11/2011;392627,00;14900,00;4321,00;10579,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276025";01/11/2011;1465130,00;12410,00;3599,00;8811,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276382";01/11/2011;1431139,00;39200,00;11368,00;27832,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000275930";01/11/2011;1857464,00;1100900,00;319261,00;781639,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278036";01/11/2011;1107273,00;39460,00;11443,00;28017,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000275830";01/11/2011;682970,00;56235,00;16308,00;39927,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276499";01/11/2011;1121023,00;64800,00;18792,00;46008,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000279396";01/11/2011;746709,00;7600,00;2204,00;5396,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000275974";01/11/2011;710849,00;166099,00;48169,00;117930,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277075";01/11/2011;2881822,00;219902,00;63772,00;156130,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000275742";01/11/2011;683860,00;155960,00;45228,00;110732,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278679";01/11/2011;314105,00;7600,00;2204,00;5396,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278227";01/11/2011;450964,00;35000,00;10150,00;24850,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277548";01/11/2011;1075575,00;72713,00;21087,00;51626,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276345";01/11/2011;920228,00;91328,00;26485,00;64843,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278904";01/11/2011;455611,00;7600,00;2204,00;5396,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276539";01/11/2011;4661234,00;224160,00;65006,00;159154,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277708";01/11/2011;758295,00;7600,00;2204,00;5396,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276059";01/11/2011;1180823,00;236860,00;68689,00;168171,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1 0000277087";01/11/2011;954139,00;21300,00;6177,00;15123,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276052";01/11/2011;1263870,00;21750,00;6308,00;15442,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276044";01/11/2011;837446,00;163046,00;47283,00;115763,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278613";01/11/2011;9319962,00;3474023,00;1007455,00;2466568,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278753";01/11/2011;721847,00;254747,00;73877,00;180870,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278157";01/11/2011;639519,00;19400,00;5626,00;13774,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277874";01/11/2011;835567,00;31860,00;9239,00;22621,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1 0000278931";01/11/2011;822958,00;180358,00;52304,00;128054,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278160";01/11/2011;749710,00;39460,00;11443,00;28017,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277715";01/11/2011;1581144,00;477860,00;138579,00;339281,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276958";01/11/2011;1793554,00;7600,00;2204,00;5396,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276386";01/11/2011;472037,00;6540,00;1897,00;4643,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278148";01/11/2011;1135775,00;106258,00;30815,00;75443,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278218";01/11/2011;590230,00;112930,00;32750,00;80180,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278222";01/11/2011;544396,00;293560,00;85132,00;208428,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276776";01/11/2011;883285,00;96460,00;27973,00;68487,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277685";01/11/2011;886285,00;42690,00;12380,00;30310,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277223";01/11/2011;1296142,00;45560,00;13212,00;32348,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276643";01/11/2011;774289,00;246389,00;71453,00;174936,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276772";01/11/2011;1426406,00;40890,00;11858,00;29032,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000279395";01/11/2011;438428,00;7600,00;2204,00;5396,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278689";01/11/2011;2504588,00;152757,00;44300,00;108457,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276317";01/11/2011;987439,00;117720,00;34139,00;83581,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276777";01/11/2011;1670939,00;125582,00;36419,00;89163,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278985";01/11/2011;749828,00;133603,00;38745,00;94858,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000276048";01/11/2011;733161,00;7600,00;2204,00;5396,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000275934";01/11/2011;1105156,00;48010,00;13923,00;34087,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277071";01/11/2011;790704,00;100740,00;29215,00;71525,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000277511";01/11/2011;1313765,00;23265,00;6747,00;16518,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000279017";01/11/2011;503607,00;7600,00;2204,00;5396,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1  0000278156";01/11/2011;593476,00;7600,00;2204,00;5396,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16604;"F1 0000278899";11/08/2011;816059,00;31860,00;9239,00;22621,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16605;"F1 0000281185";11/08/2011;1515969,00;125858,00;54107,00;71751,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";16605;"F1 0000275960";11/08/2011;202276,00;8790,00;3394,00;5396,00;0,00
